Movie_Name, Cast_Name, Total_Centrality, Average_Centrality
Do Dooni Chaar,daughter,55,3.666666667
Aakrosh,geeta,403.5,6.02238806
Kajraare,baano,43,1.954545455
Kajraare,woman,88,3.52
Kajraare,nargis,124,1.097345133
Kajraare,singh,85,5.3125
Aangan Ki Kali,bhavana,669.5,10.7983871
Aangan Ki Kali,sunita,0,0
Hisss,woman,249.3333333,7.123809524
Jhootha Hi Sahi,krutika,27,2.7
Jhootha Hi Sahi,mishka,181.5,1.354477612
Jhootha Hi Sahi,omar,28,1.866666667
Golmaal 3,woman,261.8333333,10.47333333
Golmaal 3,daboo,95,1.826923077
Golmaal 3,geeta,15,0.161290323
Amar Deep,radha,466.4833333,7.176666667
Action Replayy,mother,296,14.8
Action Replayy,woman,54,6.75
Action Replayy,mona,477,9.54
Action Replayy,tanya,24,1.333333333
Action Replayy,mala,275,1.964285714
A Flat,preeti,152,4.470588235
A Flat,girl,219,16.84615385
A Flat,geethika,640,7.901234568
Guzaarish,sofia,39,1.181818182
Baton Baton Mein,rosie,351.5,2.724806202
Baton Baton Mein,nancy,517,3.379084967
Baton Baton Mein,daughter,95,5.277777778
Bhayaanak,woman,128,9.846153846
Bhayaanak,ranjeeta,112.6666667,0.828431373
Bhayaanak,girl,21,1.615384615
Bin Phere Hum Tere,kiran,7.333333333,1.466666667
Bin Phere Hum Tere,shikha,134.5,6.113636364
Bin Phere Hum Tere,jamuna,8463.228571,40.30108844
Break Ke Baad,mother,221.8619048,2.521158009
Break Ke Baad,ayesha,49,5.444444444
Break Ke Baad,aaliya,889.8333333,2.39202509
Khuda Kasam,neetu,14,0.482758621
Khelein Hum Jee Jaan Sey,surya,0,0
Khelein Hum Jee Jaan Sey,sen,1451.5,9.364516129
Khelein Hum Jee Jaan Sey,pritilata,0,0
Cinema Cinema,sridevi,83.33333333,1.388888889
Phas Gaye Re Obama,munni,291,3.98630137
Band Baaja Baaraat,shruti,7738.833333,13.48228804
Band Baaja Baaraat,kakkar,141,8.8125
Band Baaja Baaraat,girl,187,13.35714286
No Problem,sanjana,66.5,1.385416667
No Problem,kajal,161.1666667,1.534920635
Kaalo,shona,357.3333333,5.955555556
Kaalo,girl,350.6666667,7.792592593
Do Shikaari,sunita,128.3333333,3.774509804
Mirch,lavni,504.6666667,5.868217054
Mirch,seema,309.8333333,18.2254902
Mirch,anita,613.5,6.741758242
Mirch,manjul,57,0.385135135
Mirch,maya,184,2
Mirch,manjula,1221.916667,8.092163355
Mirch,ruchi,307,9.59375
Tees Maar Khan,johri,0,0
Tees Maar Khan,anya,527,9.245614035
Isi Life Mein,mother,994.502381,12.12807782
Isi Life Mein,rajnandini,5574.269048,25.92683278
Ada... A Way of Life,mother,43.5,4.35
Gol Maal,bhavani,317.8333333,1.816190476
Gol Maal,ratna,52,2.736842105
Gol Maal,urmila,29,0.725
The Great Gambler,mala,75.85714286,2.447004608
Hamare Tumhare,komal,82.33333333,4.843137255
Chandni Chowk to China,sakhi,67,3.941176471
Chandni Chowk to China,chiang,61,2.541666667
Raaz  The Mystery Continues,nandita,2173,4.061682243
Luck by Chance,actress,707,14.72916667
Luck by Chance,nikki,1608.266667,11.65410628
Luck by Chance,sona,1008.733333,3.502546296
Luck by Chance,neena,423,3.357142857
Luck by Chance,mishra,81,6.75
Victory,nandini,146.5,1.382075472
Jaani Dushman,jwala,307.5,4.155405405
The Stoneman Murders,manali,20,0.689655172
Delhi-6,woman,0,0
Delhi-6,annapurna,37,0.506849315
Delhi-6,roshan,1710,3.359528487
Delhi-6,bittu,1737,10.65644172
Delhi-6,jalebi,275.5,7.064102564
13B,priya,0,0
13B,woman,0,0
13B,chitra,222.8666667,3.77740113
Jhoota Kahin Ka,khanna,243,5.926829268
Jhoota Kahin Ka,woman,169.4380952,13.03369963
Dhoondte Reh Jaaoge,actress,103.5,3.044117647
Dhoondte Reh Jaaoge,neha,314.5,4.992063492
Jurmana,woman,0,0
Kaala Patthar,ravi,70,1
Little Zizou,liana,13,1.857142857
Little Zizou,khodaiji,85,1.465517241
Gulaal,girl,439,10.70731707
Gulaal,sudha,407,14.53571429
Gulaal,mother,54.38571429,1.431203008
Aloo Chaat,nikki,1793.411905,30.92089491
Aloo Chaat,girl,172.0833333,3.186728395
Khandan,usha,10,0.294117647
Khandan,savitri,87,4.35
Firaaq,woman,429.4833333,13.01464646
Firaaq,muneera,164,3.644444444
Straight,renu,186.8333333,3.113888889
Lok Parlok,savitri,122,7.176470588
8 x 10 Tasveer,sheila,502.6666667,7.502487562
8 x 10 Tasveer,savitri,5,0.227272727
Mata Velankanni,the,119,0.49790795
Mata Velankanni,mother,272,1.875862069
Mata Velankanni,mary,568.3238095,3.247564626
Mata Velankanni,daughter,35.8,4.475
Sanam Teri Kasam,seema,463,3.795081967
Let's Dance,suhani,62,4.769230769
Paying Guests,sweety,15,0.3
Paying Guests,kalpana,0,0
New York,mother,51,7.285714286
New York,maya,1495.166667,8.170309654
Kambakkht Ishq,simrita,653.5,2.624497992
Kambakkht Ishq,kamini,558.6666667,3.325396825
Jashnn,sara,36.66666667,0.495495495
Jashnn,sister,1473.7,13.90283019
Luck,ayesha,5689,53.1682243
Luck,shortcut,986.6666667,12.33333333
Luck,natasha,743.1,5.545522388
Luck,girl,202,6.121212121
Luck,sister,63.83333333,15.95833333
Love Aaj Kal,mother,68.16666667,2.840277778
Love Aaj Kal,vikram,79,2.323529412
Love Aaj Kal,meera,192,1.828571429
Love Aaj Kal,jo,193.5,4.8375
Love Aaj Kal,harleen,209.6666667,2.833333333
Teree Sang,maahi,115.5,1.283333333
Teree Sang,kabir,249,3.458333333
Kaminey,sweety,470,3.852459016
Kaminey,woman,23,3.285714286
Kaminey,bhope,2137.5,8.943514644
Kaminey,sister,500.3333333,13.89814815
Life Partner,anjali,1873.333333,52.03703704
Life Partner,prachi,1114.166667,10.41277259
Life Partner,sanjana,1607.833333,6.755602241
Daddy Cool,nancy,111,6.9375
Kisaan,priya,0,0
Kisaan,titli,2,0.666666667
Quick Gun Murugun,dolly,371,7.134615385
Quick Gun Murugun,mango,141,2.764705882
Yeh Mera India,sarika,94,1.540983607
Yeh Mera India,woman,271.8333333,9.708333333
Yeh Mera India,seema,696,13.92
Yeh Mera India,perizaad,0,0
Yeh Mera India,girl,122,5.545454545
Three  Love Lies and Betrayal,tanya,91.51666667,2.178968254
Aagey Se Right,mother,55.83333333,3.489583333
Aagey Se Right,soniya,75,5.357142857
Aagey Se Right,daughter,81.83333333,9.092592593
Aagey Se Right,bhatt,20,3.333333333
Aagey Se Right,pearl,99.33333333,4.138888889
Chintu Ji,woman,0,0
Fox,urvashi,42,0.545454545
Fox,sophie,234.3333333,4.782312925
Phir Kabhi,divya,133,2.333333333
Dil Bole Hadippa!,mother,68.66666667,2.080808081
Dil Bole Hadippa!,woman,382.8333333,8.507407407
Dil Bole Hadippa!,veera,150.3333333,0.709119497
Dil Bole Hadippa!,vicky,0,0
Wanted,jhanvi,413.1666667,6.455729167
Wanted,daughter,57.83333333,2.409722222
What's Your Raashee?,mother,100,6.666666667
What's Your Raashee?,sanjana,226,1.337278107
Do Knot Disturb,mother,71,4.4375
Do Knot Disturb,kiran,1276.166667,7.089814815
Do Knot Disturb,govardhan,347.5,1.85828877
Do Knot Disturb,mala,30,4.285714286
Do Knot Disturb,dolly,1774.5,8.61407767
Wake Up Sid,aisha,230.6666667,0.945355191
All The Best: Fun Begins,vidya,247.5,5.380434783
Blue,nikki,617.702381,5.564886315
Blue,woman,199.3333333,7.119047619
Blue,mona,491.3333333,5.849206349
Main Aurr Mrs Khanna,raina,796.1666667,2.764467593
Main Aurr Mrs Khanna,girl,62.66666667,4.177777778
London Dreams,priya,105,3.387096774
London Dreams,girl,242,13.44444444
Aladin,jasmine,442.8833333,3.98993994
Ajab Prem Ki Ghazab Kahani,mother,40,1.6
Ajab Prem Ki Ghazab Kahani,jenny,1774.974603,7.128412061
Jail,mother,630,24.23076923
Tum Mile,sanjana,383.5,3.454954955
Kurbaan,ahuja,153,9
Kurbaan,woman,0,0
Kurbaan,salma,605.6666667,4.695090439
Kurbaan,ehsaan,2069.333333,7.286384977
Kurbaan,avantika,1157.833333,2.567257945
Kurbaan,rehana,183.5,1.731132075
Kurbaan,khan,154,9.058823529
Kurbaan,aapa,121,1.551282051
De Dana Dan',anjali,78,1.2
De Dana Dan',kakkad,17,0.354166667
De Dana Dan',anu,55,3.4375
De Dana Dan',kuljeet,65.16666667,0.552259887
Radio,shanaya,214,4.037735849
Radio,pooja,86,1.303030303
Paa,amol,626.6666667,2.797619048
Paa,vidya,292,3.395348837
Rocket Singh: Salesman of the Year,sherena,30.33333333,1.516666667
Raat Gayi Baat Gayi?,woman,14,2.8
3 Idiots,mona,435,10.875
3 Idiots,pia,453.6666667,4.629251701
Accident on Hill Road,sonam,34,0.618181818
Bang Bang!,harleen,6687.583333,7.686877395
Singham Returns,avni,86.83333333,3.775362319
Holiday: A Soldier Is Never Off Duty,saiba,0,0
Holiday: A Soldier Is Never Off Duty,sister,384,12.8
Jai Ho,girl,197,11.58823529
Jai Ho,geeta,143,11.91666667
Ek Villain,aisha,1255.333333,5.654654655
Ek Villain,girl,409.5,19.5
Ek Villain,aditya,3,0.09375
Ek Villain,rathore,141.6666667,4.427083333
2 States,kavita,850.6666667,14.17777778
2 States,swaminathan,213,11.21052632
2 States,ananya,1219.833333,4.403730445
Manzil,mother,43.33333333,2.708333333
Manzil,moushumi,26,2.363636364
Manzil,lalita,0,0
Manzil,pawar,79,2.633333333
Humpty Sharma Ki Dulhania,kavya,2722.883333,6.824269006
Mr Joe B. Carvalho,girl,10,2.5
Mr Joe B. Carvalho,daughter,4,2
Meera,woman,15.33333333,2.555555556
Meera,meera,515,3.280254777
Meera,krishna,326,6.653061224
Dedh Ishqiya,the,0,0
Dedh Ishqiya,begum,812,2.889679715
Meri Biwi Ki Shaadi,priya,181,4.022222222
Yaariyan,jannet,169.6666667,10.60416667
Yaariyan,saloni,51,0.708333333
Nauker,mother,451.25,20.51136364
Nauker,durga,725,17.26190476
Nauker,daughter,160.7666667,6.698611111
Noorie,noorie,337.5,3.75
Noorie,khan,842,12.20289855
Noorie,nabi,115,3.108108108
Prem Bandhan,mehra,40.53333333,8.106666667
Prem Bandhan,mahua,429.3333333,2.862222222
Hasee Toh Phasee,meeta,835,2.477744807
Hasee Toh Phasee,karishma,317.5,1.803977273
Hasee Toh Phasee,girl,32,2.909090909
Hasee Toh Phasee,sister,125,5.681818182
Heartless,mother,35,1.52173913
Heartless,gayatri,0,0
Prem Vivah,woman,69,5.307692308
Prem Vivah,asha,190.3333333,2.091575092
Prem Vivah,bindiya,10,0.238095238
Ya Rab,daughter,34,3.090909091
Gunday,nandita,130,0.363128492
Darr @ the Mall,manchanda,151,3.511627907
Saanch Ko Aanch Nahin,mother,26,1.733333333
Saanch Ko Aanch Nahin,nirmala,165.1666667,2.541025641
Salaam Memsaab,radha,229,4.320754717
Sawan Ko Aane Do,niece,39,4.875
Highway,veera,90,0.656934307
Shaadi Ke Side Effects,mother,181,3.693877551
Shaadi Ke Side Effects,woman,230.3333333,9.213333333
Shaadi Ke Side Effects,trisha,776.3333333,2.802647413
Gulaab Gang,sumitra,6,0.071428571
Gulaab Gang,rajjo,140,0.903225806
Solva Sawan,sridevi,105,5
Solva Sawan,girl,112.5,8.653846154
Queen,woman,944.3333333,16.86309524
Queen,vijayalakshmi,273,3.455696203
Queen,vijay,356.3333333,2.944903581
Queen,rani,5312.65,10.10009506
Suhaag,durga,33,0.578947368
Suhaag,kishan,40,0.563380282
Suhaag,pascal,150,3.947368421
Total Siyapaa,woman,116,11.6
Bewakoofiyaan,mayera,187.5,1.096491228
W,woman,0,0
Ankhon Dekhi,daughter,133.5,4.306451613
Lakshmi,woman,248.5,16.56666667
Lakshmi,lakshmi,198,0.657807309
Lakshmi,suvarna,100,7.692307692
Lakshmi,jyothi,699.6666667,7.364912281
Lakshmi,girl,35.5,2.730769231
Lakshmi,amma,132,12
Aakrosh,sister,141,6.130434783
Ragini MMS 2,mother,103.6666667,2.073333333
Ragini MMS 2,actress,178.1666667,7.423611111
Ragini MMS 2,dr.,0,0
Ragini MMS 2,ragini,186,3.263157895
Ragini MMS 2,woman,216.3333333,3.277777778
Ragini MMS 2,dutta,354.5,4.122093023
Ragini MMS 2,sunny,20.5,0.211340206
Aanchal,woman,284,14.2
Aanchal,tulsi,40,4
Aap Ke Deewane,daughter,262,15.41176471
O Teri,monsoon,65.5,1.364583333
Aap To Aise Na The,varsha,240.8333333,2.457482993
Aasha,mother,72,4.5
Aasha,aasha,115.6666667,0.664750958
Aasha,mala,108,1.862068966
Aasha,girl,102,8.5
Abdullah,yashoda,101,3.884615385
Abdullah,woman,24.66666667,2.055555556
Main Tera Hero,ayesha,278.8333333,1.858888889
Main Tera Hero,sunaina,208,1.341935484
Main Tera Hero,daughter,212.7333333,3.732163743
Revolver Rani,revolver,24,0.275862069
Revolver Rani,alka,25,0.446428571
Samrat & Co.,dimpy,34,1.133333333
Purani Jeans,mother,111.5,4.46
Purani Jeans,nayantara,129.8333333,4.057291667
Purani Jeans,girl,282.6666667,10.4691358
Beqasoor,girl,200,4.166666667
Chakra,amma,1274.666667,11.28023599
The Xpose,actress,20,4
The Xpose,zara,1024.7,6.027647059
Heropanti,dimpy,541.1666667,1.768518519
Heropanti,sister,245.8333333,7.449494949
Heropanti,renu,859.8333333,4.235632184
Kochadaiiyaan,yamuna,34,0.607142857
Kochadaiiyaan,vadhana,113.6666667,0.902116402
Kochadaiiyaan,yaaghavi,69,2.464285714
Kochadaiiyaan,devi,245.3333333,6.290598291
City Lights,rakhi,211,5.702702703
City Lights,daughter,4,1.333333333
Holiday,saiba,0,0
Holiday,sister,388.6666667,12.95555556
Fugly,devi,42,1.68
Ek Baar Kaho,aarti,88,2
Machhli Jal Ki Rani Hai,ayesha,841.5,3.988151659
Machhli Jal Ki Rani Hai,woman,89.16666667,3.429487179
Machhli Jal Ki Rani Hai,girl,72.16666667,3.436507937
Machhli Jal Ki Rani Hai,urmi,11,1.1
Gehrayee,uma,1290.5,15.73780488
Humshakals,dr.,0,0
Humshakals,shanaya,110,2.820512821
Humshakals,khan,52,3.25
Humshakals,mishti,0,0
Humshakals,ashok,3999.633333,14.92400498
Bobby Jasoos,aamna,0,0
Bobby Jasoos,bobby,235,0.813148789
Bobby Jasoos,girl,89,4.944444444
Lekar Hum Deewana Dil,karishma,271,2.258333333
Hate Story 2,sonika,367.5,2.240853659
Hate Story 2,girl,125,1.838235294
Amit Sahni Ki List,woman,706,16.80952381
Judaai,krishna,74.5,1.960526316
Judaai,gauri,727.5,6.554054054
Judaai,daughter,647.8333333,12.22327044
Pizza,nikki,141.5,0.884375
Pizza,ghost,157.5,2.157534247
Pizza,girl,115,5
Pizza,daughter,38,1.407407407
Kick,mother,0,0
Kick,shaina,105,0.636363636
Jyoti Bane Jwala,malti,181,2.742424242
Entertainment,mother,106.5,4.630434783
Entertainment,sakshi,0,0
Entertainment,saakshi,326.6666667,2.916666667
Kali Ghata,rekha,497,2.958333333
Kali Ghata,rashmi,271.5,4.30952381
Kali Ghata,prem,70,1.25
Life is Beautiful!,woman,191.8333333,5.048245614
Mardaani,mother,5.5,1.1
Mardaani,shivani,897.3333333,3.193357058
Mardaani,girl,20,5
Mardaani,roy,382,12.73333333
Karz,mother,176.5,3.209090909
Karz,kabira,64.5,0.632352941
Karz,kamini,138.5,1.018382353
Karz,tina,190.6666667,2.353909465
Khubsoorat,middle,81.5,1.598039216
Khubsoorat,dayal,8,1.6
Khubsoorat,manju,659,3.432291667
Raja Natwarlal,a,172.3333333,1.424242424
Creature,ahana,388.7333333,2.147697974
Finding Fanny,,0,0
Finding Fanny,fanny,795,7.429906542
Finding Fanny,rosie,853.3333333,3.036773428
Finding Fanny,angie,1039.666667,2.840619308
Finding Fanny,eucharistica,722.5,15.37234043
Man Pasand,kamli,566,3.43030303
Man Pasand,girl,93,4.428571429
Daawat-E-Ishq,gullu,76,0.441860465
Daawat-E-Ishq,qadir,677.8333333,11.48870056
Daawat-E-Ishq,gulrez,0,0
Neeyat,mariam,1254,8.25
Khoobsurat,mother,128.8333333,2.629251701
Khoobsurat,nirmala,36,1.028571429
Khoobsurat,her,0,0
Khoobsurat,manju,37,1.85
Khoobsurat,ambar,97,2.155555556
Nishana,kavita,0,0
Nishana,janki,0,0
Nishana,devi,1069.5,13.2037037
3 A.M.,sarah,378.6380952,6.310634921
Chaarfutiya Chhokare,neha,213,1.717741935
Meinu Ek Ladki Chaahiye,daughter,34,4.25
Phir Wohi Raat,shobha,153,4.636363636
Haider,mother,413.5,4.094059406
Haider,ghazala,296,1.608695652
Haider,arshia,196.6666667,3.782051282
Qurbani,daughter,126.3333333,3.828282828
Qurbani,tina,51,2.684210526
Jigariyaa,radhika,0,0
Jigariyaa,girl,580.6666667,13.1969697
Ram Balram,mother,189,6.096774194
Ram Balram,girl,114,4.071428571
Red Rose,woman,457,12.02631579
Red Rose,sarada,0,0
Red Rose,sharada,1122,8.630769231
Red Rose,girl,0,0
Mumbai 125 KM 3D,diya,35,0.972222222
Mumbai 125 KM 3D,poonam,410,4.939759036
Saboot,asha,324,4.984615385
Sonali Cable,sonali,907.7,6.723703704
Happy New Year,grover,1176.166667,7.947072072
Happy New Year,vicky,102,1.416666667
Happy New Year,mother,1,0.5
Happy New Year,mohini,59,0.401360544
Happy New Year,nandu,222.5,5.5625
Super Nani,mother,1320.083333,23.15935673
Super Nani,woman,131.5,4.696428571
Super Nani,her,99,0.611111111
Super Nani,astha,114,3.257142857
Super Nani,bharti,325.1666667,1.609735974
Shaan,sheetal,180.6666667,2.822916667
Shaan,daughter,40,3.636363636
Sitara,sitara,0,0
A Decent Arrangement,woman,1056.5,31.07352941
Sparsh,kavita,558,2.861538462
Sparsh,woman,84,8.4
Sparsh,manju,51,0.822580645
The Shaukeens,woman,521.1666667,26.05833333
The Shaukeens,ahana,1796.583333,9.764039855
Takkar,sister,0,0
Kill Dil,disha,329.1666667,3.740530303
Happy Ending,aanchal,749.2047619,5.993638095
Happy Ending,vishakha,70.83333333,1.142473118
Happy Ending,yudi,3100.833333,9.147000983
Happy Ending,divya,316.9714286,12.67885714
The Burning Train,seema,1491,16.75280899
The Burning Train,sheetal,51,1.186046512
The Burning Train,neetu,0,0
Thodisi Bewafaii,woman,215,7.678571429
Thodisi Bewafaii,abhinandan,237.6666667,1.99719888
Thodisi Bewafaii,sister,195.8333333,6.994047619
Thodisi Bewafaii,neema,190.6666667,1.030630631
Ungli,mother,751.6981241,25.05660414
Ungli,maya,115,1.138613861
Zid,priya,203,1.4
Zid,nancy,462,3.208333333
Zid,sister,80.83333333,2.449494949
Zid,maya,951.5,1.862035225
Action Jackson,marina,989.3333333,16.21857923
Action Jackson,khushi,218.3333333,4.366666667
36 Chowringhee Lane,rosemary,63.5,4.884615385
36 Chowringhee Lane,violet,1143.5,5.605392157
Bhopal: A Prayer for Rain,eva,0,0
Bhopal: A Prayer for Rain,gascon,182,10.11111111
Mumbai Delhi Mumbai,mother,29,7.25
Mumbai Delhi Mumbai,kohli,136.3333333,9.738095238
Mumbai Delhi Mumbai,pia,1532,21.27777778
Mumbai Delhi Mumbai,girl,285,10.96153846
Sulemani Keeda,ruma,232,15.46666667
Lingaa,lakshmi,471,4.361111111
Ugly,mother,99,5.210526316
Ugly,woman,627.1666667,20.90555556
Ugly,siddhant,119,2.087719298
Ugly,shalini,159,1.11971831
Ugly,rakhee,55.33333333,1.006060606
Chashme Buddoor,neha,85,1.133333333
Dahshat,mrs.,0,0
Dahshat,woman,0,0
Dhanwan,asha,155,2.540983607
Dhuaan,gayatri,27,0.284210526
Dhuaan,sheela,89,2.342105263
Dhuaan,rani,0,0
Do Dil Diwane,rati,0,0
Do Dil Diwane,agnihotri,18,1.5
Ek Aur Ek Gyarah,mother,56,2.666666667
Ek Aur Ek Gyarah,sitara,148.3833333,2.032648402
Ek Aur Ek Gyarah,tara,220,2.682926829
Ek Aur Ek Gyarah,sister,65.03333333,4.335555556
Ek Duuje Ke Liye,mother,49.83333333,2.076388889
Ek Duuje Ke Liye,sandhya,71.5,1.702380952
Ek Duuje Ke Liye,sapna,79.66666667,0.692753623
Ek Hi Bhool,sadhana,38,0.644067797
Fiffty Fiffty,mary,476.4,6.268421053
Ghungroo Ki Awaaz,kajal,852.9333333,12.36135266
Hum Se Badkar Kaun,radha,0,0
Jeene Ki Arzoo,sister,56,4.307692308
Jyoti,gauri,28,0.430769231
Kaalia,mother,64,5.818181818
Kaalia,niece,38,2.111111111
Kaalia,girl,82.83333333,8.283333333
Kaalia,daughter,79.5,2.271428571
Kahani Ek Chor Ki,his,0,0
Kahani Ek Chor Ki,gauri,599.6666667,7.403292181
Kahani Ek Chor Ki,girl,657.3,23.475
Dhoom 3,victoria,269.6666667,11.23611111
Dhoom 3,aaliya,30.33333333,0.561728395
Dhoom 3,dixit,113,8.692307692
Dhoom 3,jai,0,0
Dhoom 3,ali,23,0.280487805
Krrish 3,kaya,189.3333333,2.666666667
Krrish 3,priya,350.5,3.768817204
Chennai Express,azhagusundaram,267.8333333,5.822463768
Chennai Express,woman,790,23.93939394
Chennai Express,meena,169.6666667,1.015968064
Khoon Ka Rishta,girl,241.8333333,7.328282828
Goliyon Ki Raasleela Ram-Leela,leela,810.5,2.220547945
Goliyon Ki Raasleela Ram-Leela,dhankor,0,0
Goliyon Ki Raasleela Ram-Leela,rasila,216,4.5
Bhaag Milkha Bhaag,sister,0,0
Grand Masti,mary,0,0
Grand Masti,rose,156,5.379310345
Grand Masti,girl,0,0
Race 2,cherry,305,4.357142857
Race 2,sonia,198.5,3.675925926
Race 2,omisha,382,2.28742515
Race 2,singh,15,1.666666667
Krodhi,neera,0,0
Krodhi,girl,18,3.6
Krodhi,vicky,306.1428571,2.284648188
Aashiqui 2,lata,0,0
Aashiqui 2,shirke,73,7.3
Aashiqui 2,mother,56.85238095,2.105643739
Aashiqui 2,vivek,519.4666667,5.194666667
Aashiqui 2,aarohi,2619.866667,6.03655914
Kudrat,paro,142.5,2.544642857
Kudrat,chandramukhi,309,2.887850467
Kudrat,daughter,101,3.884615385
Special 26,priya,83,3.074074074
Special 26,gupta,35,4.375
Special 26,daughter,13,3.25
Dehraadun Diary,preeti,1011.666667,4.215277778
Dehraadun Diary,dipali,204,2.518518519
Dehraadun Diary,anshul,586.3333333,3.758547009
Dehraadun Diary,vishesh,328.8333333,5.058974359
Dehraadun Diary,neelima,247.5,11.25
Dehraadun Diary,girl,270,12.85714286
Love Story,pinky,0,0
Love Story,girl,164,2.68852459
Matru Ki Bijlee Ka Mandola,mother,48.16666667,1.120155039
Matru Ki Bijlee Ka Mandola,devi,828.3333333,6.789617486
Matru Ki Bijlee Ka Mandola,chaudhari,0,0
Matru Ki Bijlee Ka Mandola,bijlee,6531.733333,27.79460993
Inkaar,maya,0,0
Akaash Vani,vani,1882,4.109170306
Akaash Vani,girl,10,1.25
Akaash Vani,sister,472.6666667,8.011299435
Main Krishna Hoon,kantaben,54,4.909090909
Meri Aawaz Suno,mother,89,3.068965517
Meri Aawaz Suno,sunitha,137,4.566666667
Nakhuda,sonia,36,0.972972973
Vishwaroop,ashmita,13,3.25
Vishwaroop,nirupama,2420.416667,22.8341195
Naram Garam,mother,442.6666667,16.39506173
Naram Garam,woman,0,0
Naram Garam,kusum,185.8333333,1.76984127
Mai...,madhu,51,1.5
Mai...,mother,259,11.26086957
Mai...,mai,441.1666667,7.606321839
Mai...,daughter,0,0
Naseeb,julie,23,0.638888889
Naseeb,asha,9,0.391304348
Naseeb,vicky,105.5,2.153061224
Listen... Amaya,leela,43,1.72
Listen... Amaya,mother,123,4.92
Listen... Amaya,amaya,132,8.8
Prem Geet,shikha,0,0
Murder 3,roshni,1026.333333,3.490929705
Murder 3,nisha,1478.5,8.546242775
Kai Po Che!,vidya,376.6666667,6.075268817
Pyaasa Sawan,shanti,7,0.318181818
I Me aur Main,mother,331.75,30.15909091
I Me aur Main,shivani,46.25,9.25
I Me aur Main,gauri,210.3333333,2.962441315
I Me aur Main,anushka,51,0.822580645
Saheb Biwi Aur Gangster Returns,madhavi,131.5,5.26
Saheb Biwi Aur Gangster Returns,girl,72,4.8
Rocky,mother,97.06666667,3.595061728
Rocky,ratanlal,3,0.272727273
Sadgati,daughter,925.1666667,16.52083333
Mere Dad Ki Maruti,sister,60.66666667,5.055555556
Mere Dad Ki Maruti,jasleen,139,3.390243902
Jolly LLB,sandhya,60,4.615384615
Jolly LLB,woman,44.75,6.392857143
Jolly LLB,judge,44,0.396396396
Sannata,sapna,136,4.121212121
Himmatwala,rekha,193.1666667,1.822327044
Himmatwala,savitri,42,1.2
Himmatwala,padma,318.5,3.884146341
Himmatwala,mother,300.4166667,7.327235772
Himmatwala,ravi,2079.5,5.776388889
Himmatwala,daughter,134,9.571428571
Shakka,meena,8389.333333,79.8984127
Chashme Baddoor,seema,5787.333333,16.87269193
Chashme Baddoor,josephine,21,0.313432836
Chashme Baddoor,girl,223.5,6.040540541
Commando-A One Man Army,simrit,849.8333333,7.454678363
Silsila,chandni,100.8333333,0.900297619
Silsila,shekhar,310,4.558823529
Silsila,shobha,423.3333333,3.919753086
Ek Thi Daayan,misha,1039.366667,6.299191919
Ek Thi Daayan,woman,13,1.625
Ek Thi Daayan,daayan,663,6.90625
Ek Thi Daayan,tamara,127,1.133928571
Ek Thi Daayan,lisa,115,2.12962963
Ek Thi Daayan,diana,849.8333333,3.332679739
Ek Thi Daayan,dutt,57,5.7
Shootout at Wadala,gyancho,22,1.833333333
Umrao Jaan,woman,122,10.16666667
Umrao Jaan,amiran,81,1.928571429
Umrao Jaan,umrao,126.5,0.826797386
Umrao Jaan,girl,45,1.607142857
Umrao Jaan,khanum,0,0
Ustadi Ustad Se,woman,227.8333333,6.904040404
Ustadi Ustad Se,seema,321,3.378947368
Ustadi Ustad Se,prema,209.8333333,6.171568627
Chhota Bheem And The Throne of Bali,woman,12,3
Chhota Bheem And The Throne of Bali,princess,0,0
Waqt Ki Deewar,soni,16,0.888888889
Waqt Ki Deewar,sarla,428,28.53333333
Waqt Ki Deewar,singh,181,5.838709677
Aurangzeb,veera,1196.833333,8.197488584
Aurangzeb,suman,6,1.2
Aurangzeb,neena,83,1.844444444
Yaraana,komal,0,0
Yaraana,sister,295.25,9.841666667
I Don't Luv U,aayra,574.5833333,4.25617284
Zamaane Ko Dikhana Hai,woman,108,10.8
Zamaane Ko Dikhana Hai,kanchan,56,0.7
Yamla Pagla Deewana 2,khanna,300.3333333,3.9004329
Yamla Pagla Deewana 2,suman,353,3.836956522
Yamla Pagla Deewana 2,reet,366,3.075630252
Yamla Pagla Deewana 2,girl,26,5.2
Aadharshila,asha,7.5,0.3125
Fukrey,neetu,138,1.243243243
Fukrey,bholi,210,1.35483871
Ankur Arora Murder Case,ankur,56,2
Ankur Arora Murder Case,riya,149.5166667,4.39754902
Aagman,girl,76,6.909090909
Raanjhanaa,zoya,2378.666667,5.544677545
Raanjhanaa,bindiya,151.6666667,5.416666667
Raanjhanaa,girl,252,12
Afsana Do Dilon Ka,shoba,0,0
Angoor,sudha,19,1.461538462
Ghanchakkar,mother,67.36666667,1.497037037
Ghanchakkar,neetu,277,2.613207547
Ghanchakkar,idris,0,0
Lootera,pakhi,183,1.016666667
Anokha Bandhan,mother,543.5,13.5875
Anokha Bandhan,annapurna,28.66666667,1.102564103
Anokha Bandhan,anu,768.5,11.47014925
Anokha Bandhan,ram,196.6666667,4.37037037
Sixteen,mother,69.66666667,2.786666667
Sixteen,nidhi,205.5,1.938679245
Sixteen,anu,1268.666667,5.819571865
Sixteen,girl,68.16666667,4.544444444
